run,NrBeeSurvivors,FighterCollectorRatio,NrMurderContracts,BeeCap100Ratio,BeePerformance,flower_count,bee_count,bee_sight,buzzer_count,max_capacity,hive_count,comm_radius,RatioBeeBuzzer
761,0,1,0,0.779220779,0,10,4,24,18,30,1,13,0.222222222
763,0,1,1,0.779220779,0,10,4,24,18,30,1,19,0.222222222
765,0,1,0,0.779220779,0,10,4,24,20,30,1,4,0.2
767,0,1,0,0.779220779,0,10,4,24,20,30,1,10,0.2
769,0,1,1,0.779220779,0,10,4,24,20,30,1,16,0.2
771,4,0,0,1.168831169,77.92207792,10,6,4,2,30,1,1,3
773,2,0,0,1.168831169,38.96103896,10,6,4,2,30,1,7,3
775,5,0,1,1.168831169,95.45454545,10,6,4,2,30,1,13,3
777,4,0,1,1.168831169,77.92207792,10,6,4,2,30,1,19,3
779,1,0,0,1.168831169,19.48051948,10,6,4,4,30,1,4,1.5
781,1,0,1,1.168831169,19.48051948,10,6,4,4,30,1,10,1.5
783,2,0,1,1.168831169,38.96103896,10,6,4,4,30,1,16,1.5
785,0,0,0,1.168831169,0,10,6,4,6,30,1,1,1
787,0,0,1,1.168831169,0,10,6,4,6,30,1,7,1
789,1,0,2,1.168831169,19.48051948,10,6,4,6,30,1,13,1
791,0,0,3,1.168831169,0,10,6,4,6,30,1,19,1
793,0,0,0,1.168831169,0,10,6,4,8,30,1,4,0.75
795,0,0,1,1.168831169,0,10,6,4,8,30,1,10,0.75
797,0,0,1,1.168831169,0,10,6,4,8,30,1,16,0.75
799,0,0,0,1.168831169,0,10,6,4,10,30,1,1,0.6
801,1,0,0,1.168831169,19.48051948,10,6,4,10,30,1,7,0.6
803,0,0,0,1.168831169,0,10,6,4,10,30,1,13,0.6
805,0,0,2,1.168831169,0,10,6,4,10,30,1,19,0.6
807,0,0,0,1.168831169,0,10,6,4,12,30,1,4,0.5
809,0,0,1,1.168831169,0,10,6,4,12,30,1,10,0.5
811,0,0,0,1.168831169,0,10,6,4,12,30,1,16,0.5
813,1,0,0,1.168831169,19.48051948,10,6,4,14,30,1,1,0.428571429
815,1,0,1,1.168831169,19.48051948,10,6,4,14,30,1,7,0.428571429
817,0,0,2,1.168831169,0,10,6,4,14,30,1,13,0.428571429
819,0,0,1,1.168831169,0,10,6,4,14,30,1,19,0.428571429
821,0,0,0,1.168831169,0,10,6,4,16,30,1,4,0.375
823,0,0,1,1.168831169,0,10,6,4,16,30,1,10,0.375
825,0,0,1,1.168831169,0,10,6,4,16,30,1,16,0.375
827,0,0,0,1.168831169,0,10,6,4,18,30,1,1,0.333333333
829,0,0,1,1.168831169,0,10,6,4,18,30,1,7,0.333333333
831,0,0,0,1.168831169,0,10,6,4,18,30,1,13,0.333333333
833,0,0,0,1.168831169,0,10,6,4,18,30,1,19,0.333333333
835,0,0,0,1.168831169,0,10,6,4,20,30,1,4,0.3
837,0,0,2,1.168831169,0,10,6,4,20,30,1,10,0.3
839,0,0,1,1.168831169,0,10,6,4,20,30,1,16,0.3
841,5,0,0,1.168831169,91.55844156,10,6,6,2,30,1,1,3
843,3,0,0,1.168831169,58.44155844,10,6,6,2,30,1,7,3
845,5,0,1,1.168831169,96.75324675,10,6,6,2,30,1,13,3
847,3,0,1,1.168831169,58.44155844,10,6,6,2,30,1,19,3
849,3,0,0,1.168831169,58.44155844,10,6,6,4,30,1,4,1.5
851,1,0,1,1.168831169,19.48051948,10,6,6,4,30,1,10,1.5
853,3,0,1,1.168831169,58.44155844,10,6,6,4,30,1,16,1.5
855,0,0,0,1.168831169,0,10,6,6,6,30,1,1,1
857,1,0,1,1.168831169,19.48051948,10,6,6,6,30,1,7,1
859,1,0,3,1.168831169,19.48051948,10,6,6,6,30,1,13,1
861,2,0,3,1.168831169,38.96103896,10,6,6,6,30,1,19,1
863,0,0,1,1.168831169,0,10,6,6,8,30,1,4,0.75
865,2,0,1,1.168831169,38.96103896,10,6,6,8,30,1,10,0.75
867,0,0,4,1.168831169,0,10,6,6,8,30,1,16,0.75
869,0,0,0,1.168831169,0,10,6,6,10,30,1,1,0.6
871,0,0,0,1.168831169,0,10,6,6,10,30,1,7,0.6
873,1,0,1,1.168831169,19.48051948,10,6,6,10,30,1,13,0.6
875,0,0,2,1.168831169,0,10,6,6,10,30,1,19,0.6
877,0,0,0,1.168831169,0,10,6,6,12,30,1,4,0.5
879,0,0,0,1.168831169,0,10,6,6,12,30,1,10,0.5
881,0,0,1,1.168831169,0,10,6,6,12,30,1,16,0.5
883,0,0,0,1.168831169,0,10,6,6,14,30,1,1,0.428571429
885,0,0,0,1.168831169,0,10,6,6,14,30,1,7,0.428571429
887,1,0,2,1.168831169,19.48051948,10,6,6,14,30,1,13,0.428571429
889,0,0,3,1.168831169,0,10,6,6,14,30,1,19,0.428571429
891,0,0,0,1.168831169,0,10,6,6,16,30,1,4,0.375
893,0,0,1,1.168831169,0,10,6,6,16,30,1,10,0.375
895,0,0,2,1.168831169,0,10,6,6,16,30,1,16,0.375
897,0,0,0,1.168831169,0,10,6,6,18,30,1,1,0.333333333
899,0,0,1,1.168831169,0,10,6,6,18,30,1,7,0.333333333
901,0,0,0,1.168831169,0,10,6,6,18,30,1,13,0.333333333
903,0,0,1,1.168831169,0,10,6,6,18,30,1,19,0.333333333
905,0,0,0,1.168831169,0,10,6,6,20,30,1,4,0.3
907,0,0,0,1.168831169,0,10,6,6,20,30,1,10,0.3
909,0,0,2,1.168831169,0,10,6,6,20,30,1,16,0.3
911,3,0,0,1.168831169,58.44155844,10,6,8,2,30,1,1,3
913,3,0,0,1.168831169,58.44155844,10,6,8,2,30,1,7,3
915,5,0,1,1.168831169,97.4025974,10,6,8,2,30,1,13,3
917,5,0,1,1.168831169,97.4025974,10,6,8,2,30,1,19,3
919,2,0,0,1.168831169,38.96103896,10,6,8,4,30,1,4,1.5
921,3,0,1,1.168831169,58.44155844,10,6,8,4,30,1,10,1.5
923,1,0,2,1.168831169,19.48051948,10,6,8,4,30,1,16,1.5
925,0,0,0,1.168831169,0,10,6,8,6,30,1,1,1
927,0,0,1,1.168831169,0,10,6,8,6,30,1,7,1
929,2,0,4,1.168831169,38.96103896,10,6,8,6,30,1,13,1
931,0,0,2,1.168831169,0,10,6,8,6,30,1,19,1
933,1,0,0,1.168831169,19.48051948,10,6,8,8,30,1,4,0.75
935,1,0,1,1.168831169,19.48051948,10,6,8,8,30,1,10,0.75
937,2,0,1,1.168831169,38.96103896,10,6,8,8,30,1,16,0.75
939,0,0,0,1.168831169,0,10,6,8,10,30,1,1,0.6
941,0,0,0,1.168831169,0,10,6,8,10,30,1,7,0.6
943,0,0,1,1.168831169,0,10,6,8,10,30,1,13,0.6
945,0,0,1,1.168831169,0,10,6,8,10,30,1,19,0.6
947,0,0,0,1.168831169,0,10,6,8,12,30,1,4,0.5
949,1,0,1,1.168831169,19.48051948,10,6,8,12,30,1,10,0.5
951,0,0,1,1.168831169,0,10,6,8,12,30,1,16,0.5
953,0,0,0,1.168831169,0,10,6,8,14,30,1,1,0.428571429
955,0,0,0,1.168831169,0,10,6,8,14,30,1,7,0.428571429
957,0,0,0,1.168831169,0,10,6,8,14,30,1,13,0.428571429
959,0,0,2,1.168831169,0,10,6,8,14,30,1,19,0.428571429
961,0,0,0,1.168831169,0,10,6,8,16,30,1,4,0.375
963,0,0,0,1.168831169,0,10,6,8,16,30,1,10,0.375
965,0,0,3,1.168831169,0,10,6,8,16,30,1,16,0.375
967,0,0,0,1.168831169,0,10,6,8,18,30,1,1,0.333333333
969,0,0,0,1.168831169,0,10,6,8,18,30,1,7,0.333333333
971,0,0,0,1.168831169,0,10,6,8,18,30,1,13,0.333333333
973,0,0,1,1.168831169,0,10,6,8,18,30,1,19,0.333333333
975,0,0,0,1.168831169,0,10,6,8,20,30,1,4,0.3
977,0,0,0,1.168831169,0,10,6,8,20,30,1,10,0.3
979,0,0,0,1.168831169,0,10,6,8,20,30,1,16,0.3
981,2,0,0,1.168831169,38.96103896,10,6,10,2,30,1,1,3
983,2,0,0,1.168831169,38.96103896,10,6,10,2,30,1,7,3
985,6,0,0,1.168831169,98.05194805,10,6,10,2,30,1,13,3
987,4,0,3,1.168831169,77.92207792,10,6,10,2,30,1,19,3
989,4,0,1,1.168831169,77.92207792,10,6,10,4,30,1,4,1.5
991,2,0,1,1.168831169,38.96103896,10,6,10,4,30,1,10,1.5
993,2,0,2,1.168831169,38.96103896,10,6,10,4,30,1,16,1.5
995,1,0,1,1.168831169,19.48051948,10,6,10,6,30,1,1,1
997,0,0,1,1.168831169,0,10,6,10,6,30,1,7,1
999,3,0,1,1.168831169,58.44155844,10,6,10,6,30,1,13,1
1001,2,0,5,1.168831169,38.96103896,10,6,10,6,30,1,19,1
1003,0,0,0,1.168831169,0,10,6,10,8,30,1,4,0.75
1005,0,0,1,1.168831169,0,10,6,10,8,30,1,10,0.75
1007,0,0,1,1.168831169,0,10,6,10,8,30,1,16,0.75
1009,1,0,0,1.168831169,19.48051948,10,6,10,10,30,1,1,0.6
1011,1,0,0,1.168831169,19.48051948,10,6,10,10,30,1,7,0.6
1013,0,0,2,1.168831169,0,10,6,10,10,30,1,13,0.6
1015,0,0,1,1.168831169,0,10,6,10,10,30,1,19,0.6
1017,0,0,2,1.168831169,0,10,6,10,12,30,1,4,0.5
1019,1,0,1,1.168831169,19.48051948,10,6,10,12,30,1,10,0.5
1021,0,0,0,1.168831169,0,10,6,10,12,30,1,16,0.5
1023,0,0,0,1.168831169,0,10,6,10,14,30,1,1,0.428571429
1025,0,0,1,1.168831169,0,10,6,10,14,30,1,7,0.428571429
1027,0,0,0,1.168831169,0,10,6,10,14,30,1,13,0.428571429
1029,0,0,1,1.168831169,0,10,6,10,14,30,1,19,0.428571429
1031,0,0,0,1.168831169,0,10,6,10,16,30,1,4,0.375
1033,0,0,0,1.168831169,0,10,6,10,16,30,1,10,0.375
1035,0,0,1,1.168831169,0,10,6,10,16,30,1,16,0.375
1037,0,0,0,1.168831169,0,10,6,10,18,30,1,1,0.333333333
1039,0,0,0,1.168831169,0,10,6,10,18,30,1,7,0.333333333
1041,0,0,1,1.168831169,0,10,6,10,18,30,1,13,0.333333333
1043,0,0,2,1.168831169,0,10,6,10,18,30,1,19,0.333333333
1045,0,0,0,1.168831169,0,10,6,10,20,30,1,4,0.3
1047,0,0,0,1.168831169,0,10,6,10,20,30,1,10,0.3
1049,0,0,2,1.168831169,0,10,6,10,20,30,1,16,0.3
1051,4,0,0,1.168831169,74.02597403,10,6,12,2,30,1,1,3
1053,2,0,2,1.168831169,38.96103896,10,6,12,2,30,1,7,3
1055,3,0,1,1.168831169,58.44155844,10,6,12,2,30,1,13,3
1057,5,0,2,1.168831169,95.45454545,10,6,12,2,30,1,19,3
1059,0,0,1,1.168831169,0,10,6,12,4,30,1,4,1.5
1061,4,0,1,1.168831169,77.92207792,10,6,12,4,30,1,10,1.5
1063,2,0,2,1.168831169,38.96103896,10,6,12,4,30,1,16,1.5
1065,1,0,3,1.168831169,19.48051948,10,6,12,6,30,1,1,1
1067,0,0,1,1.168831169,0,10,6,12,6,30,1,7,1
1069,0,0,3,1.168831169,0,10,6,12,6,30,1,13,1
1071,1,0,2,1.168831169,19.48051948,10,6,12,6,30,1,19,1
1073,0,0,1,1.168831169,0,10,6,12,8,30,1,4,0.75
1075,1,0,1,1.168831169,19.48051948,10,6,12,8,30,1,10,0.75
1077,1,0,2,1.168831169,19.48051948,10,6,12,8,30,1,16,0.75
1079,0,0,0,1.168831169,0,10,6,12,10,30,1,1,0.6
1081,0,0,0,1.168831169,0,10,6,12,10,30,1,7,0.6
1083,0,0,2,1.168831169,0,10,6,12,10,30,1,13,0.6
1085,0,0,1,1.168831169,0,10,6,12,10,30,1,19,0.6
1087,0,0,1,1.168831169,0,10,6,12,12,30,1,4,0.5
1089,0,0,0,1.168831169,0,10,6,12,12,30,1,10,0.5
1091,0,0,2,1.168831169,0,10,6,12,12,30,1,16,0.5
1093,0,0,0,1.168831169,0,10,6,12,14,30,1,1,0.428571429
1095,0,0,0,1.168831169,0,10,6,12,14,30,1,7,0.428571429
1097,0,0,0,1.168831169,0,10,6,12,14,30,1,13,0.428571429
1099,0,0,0,1.168831169,0,10,6,12,14,30,1,19,0.428571429
1101,0,0,0,1.168831169,0,10,6,12,16,30,1,4,0.375
1103,0,0,0,1.168831169,0,10,6,12,16,30,1,10,0.375
1105,1,0,2,1.168831169,19.48051948,10,6,12,16,30,1,16,0.375
1107,0,0,0,1.168831169,0,10,6,12,18,30,1,1,0.333333333
1109,0,0,0,1.168831169,0,10,6,12,18,30,1,7,0.333333333
1111,0,0,1,1.168831169,0,10,6,12,18,30,1,13,0.333333333
1113,0,0,1,1.168831169,0,10,6,12,18,30,1,19,0.333333333
1115,0,0,0,1.168831169,0,10,6,12,20,30,1,4,0.3
1117,0,0,1,1.168831169,0,10,6,12,20,30,1,10,0.3
1119,0,0,2,1.168831169,0,10,6,12,20,30,1,16,0.3
1121,1,0,0,1.168831169,19.48051948,10,6,14,2,30,1,1,3
1123,3,0,2,1.168831169,58.44155844,10,6,14,2,30,1,7,3
1125,2,0,1,1.168831169,38.96103896,10,6,14,2,30,1,13,3
1127,4,0,1,1.168831169,77.92207792,10,6,14,2,30,1,19,3
1129,3,0,0,1.168831169,58.44155844,10,6,14,4,30,1,4,1.5
1131,3,0,1,1.168831169,58.44155844,10,6,14,4,30,1,10,1.5
1133,4,0,2,1.168831169,77.92207792,10,6,14,4,30,1,16,1.5
1135,0,0,1,1.168831169,0,10,6,14,6,30,1,1,1
1137,1,0,1,1.168831169,19.48051948,10,6,14,6,30,1,7,1
1139,1,0,1,1.168831169,19.48051948,10,6,14,6,30,1,13,1
1141,0,0,6,1.168831169,0,10,6,14,6,30,1,19,1
1143,0,0,0,1.168831169,0,10,6,14,8,30,1,4,0.75
1145,0,0,1,1.168831169,0,10,6,14,8,30,1,10,0.75
1147,0,0,2,1.168831169,0,10,6,14,8,30,1,16,0.75
1149,0,0,0,1.168831169,0,10,6,14,10,30,1,1,0.6
1151,0,0,0,1.168831169,0,10,6,14,10,30,1,7,0.6
1153,0,0,0,1.168831169,0,10,6,14,10,30,1,13,0.6
1155,0,0,1,1.168831169,0,10,6,14,10,30,1,19,0.6
1157,0,0,0,1.168831169,0,10,6,14,12,30,1,4,0.5
1159,0,0,0,1.168831169,0,10,6,14,12,30,1,10,0.5
1161,0,0,0,1.168831169,0,10,6,14,12,30,1,16,0.5
1163,0,0,0,1.168831169,0,10,6,14,14,30,1,1,0.428571429
1165,0,0,0,1.168831169,0,10,6,14,14,30,1,7,0.428571429
1167,0,0,0,1.168831169,0,10,6,14,14,30,1,13,0.428571429
1169,0,0,0,1.168831169,0,10,6,14,14,30,1,19,0.428571429
1171,0,0,0,1.168831169,0,10,6,14,16,30,1,4,0.375
1173,0,0,0,1.168831169,0,10,6,14,16,30,1,10,0.375
1175,0,0,0,1.168831169,0,10,6,14,16,30,1,16,0.375
1177,0,0,0,1.168831169,0,10,6,14,18,30,1,1,0.333333333
1179,0,0,0,1.168831169,0,10,6,14,18,30,1,7,0.333333333
1181,0,0,0,1.168831169,0,10,6,14,18,30,1,13,0.333333333
1183,0,0,1,1.168831169,0,10,6,14,18,30,1,19,0.333333333
1185,0,0,0,1.168831169,0,10,6,14,20,30,1,4,0.3
1187,0,0,0,1.168831169,0,10,6,14,20,30,1,10,0.3
1189,0,0,0,1.168831169,0,10,6,14,20,30,1,16,0.3
1191,5,0,0,1.168831169,79.22077922,10,6,16,2,30,1,1,3
1193,6,0,2,1.168831169,98.05194805,10,6,16,2,30,1,7,3
1195,3,0,2,1.168831169,58.44155844,10,6,16,2,30,1,13,3
1197,6,0,0,1.168831169,96.75324675,10,6,16,2,30,1,19,3
1199,1,0,4,1.168831169,19.48051948,10,6,16,4,30,1,4,1.5
1201,3,0,1,1.168831169,58.44155844,10,6,16,4,30,1,10,1.5
1203,4,0,3,1.168831169,77.92207792,10,6,16,4,30,1,16,1.5
1205,0,0,0,1.168831169,0,10,6,16,6,30,1,1,1
1207,2,0,3,1.168831169,38.96103896,10,6,16,6,30,1,7,1
1209,1,0,3,1.168831169,19.48051948,10,6,16,6,30,1,13,1
1211,0,0,4,1.168831169,0,10,6,16,6,30,1,19,1
1213,2,0,2,1.168831169,38.96103896,10,6,16,8,30,1,4,0.75
1215,0,0,1,1.168831169,0,10,6,16,8,30,1,10,0.75
1217,1,0,2,1.168831169,19.48051948,10,6,16,8,30,1,16,0.75
1219,0,0,0,1.168831169,0,10,6,16,10,30,1,1,0.6
1221,0,0,0,1.168831169,0,10,6,16,10,30,1,7,0.6
1223,0,0,2,1.168831169,0,10,6,16,10,30,1,13,0.6
1225,0,0,1,1.168831169,0,10,6,16,10,30,1,19,0.6
1227,0,0,0,1.168831169,0,10,6,16,12,30,1,4,0.5
1229,0,0,1,1.168831169,0,10,6,16,12,30,1,10,0.5
1231,0,0,0,1.168831169,0,10,6,16,12,30,1,16,0.5
1233,0,0,0,1.168831169,0,10,6,16,14,30,1,1,0.428571429
1235,0,0,1,1.168831169,0,10,6,16,14,30,1,7,0.428571429
1237,0,0,0,1.168831169,0,10,6,16,14,30,1,13,0.428571429
1239,0,0,1,1.168831169,0,10,6,16,14,30,1,19,0.428571429
1241,0,0,0,1.168831169,0,10,6,16,16,30,1,4,0.375
1243,0,0,0,1.168831169,0,10,6,16,16,30,1,10,0.375
1245,0,0,1,1.168831169,0,10,6,16,16,30,1,16,0.375
1247,0,0,0,1.168831169,0,10,6,16,18,30,1,1,0.333333333
1249,0,0,0,1.168831169,0,10,6,16,18,30,1,7,0.333333333
1251,0,0,1,1.168831169,0,10,6,16,18,30,1,13,0.333333333
1253,0,0,1,1.168831169,0,10,6,16,18,30,1,19,0.333333333
1255,0,0,0,1.168831169,0,10,6,16,20,30,1,4,0.3
1257,0,0,0,1.168831169,0,10,6,16,20,30,1,10,0.3
1259,0,0,0,1.168831169,0,10,6,16,20,30,1,16,0.3
1261,1,0,5,1.168831169,19.48051948,10,6,18,2,30,1,1,3
1263,6,0,2,1.168831169,98.7012987,10,6,18,2,30,1,7,3
1265,1,0,3,1.168831169,19.48051948,10,6,18,2,30,1,13,3
1267,3,0,0,1.168831169,58.44155844,10,6,18,2,30,1,19,3
1269,1,0,1,1.168831169,19.48051948,10,6,18,4,30,1,4,1.5
1271,2,0,7,1.168831169,38.96103896,10,6,18,4,30,1,10,1.5
1273,0,0,3,1.168831169,0,10,6,18,4,30,1,16,1.5
1275,0,0,2,1.168831169,0,10,6,18,6,30,1,1,1
1277,0,0,2,1.168831169,0,10,6,18,6,30,1,7,1
1279,1,0,2,1.168831169,19.48051948,10,6,18,6,30,1,13,1
1281,0,0,2,1.168831169,0,10,6,18,6,30,1,19,1
1283,3,0,4,1.168831169,58.44155844,10,6,18,8,30,1,4,0.75
1285,2,0,4,1.168831169,38.96103896,10,6,18,8,30,1,10,0.75
1287,0,0,2,1.168831169,0,10,6,18,8,30,1,16,0.75
1289,0,0,0,1.168831169,0,10,6,18,10,30,1,1,0.6
1291,0,0,0,1.168831169,0,10,6,18,10,30,1,7,0.6
1293,0,0,2,1.168831169,0,10,6,18,10,30,1,13,0.6
1295,0,0,1,1.168831169,0,10,6,18,10,30,1,19,0.6
1297,0,0,3,1.168831169,0,10,6,18,12,30,1,4,0.5
1299,0,0,1,1.168831169,0,10,6,18,12,30,1,10,0.5
1301,0,0,1,1.168831169,0,10,6,18,12,30,1,16,0.5
1303,0,0,0,1.168831169,0,10,6,18,14,30,1,1,0.428571429
1305,0,0,0,1.168831169,0,10,6,18,14,30,1,7,0.428571429
1307,0,0,0,1.168831169,0,10,6,18,14,30,1,13,0.428571429
1309,0,0,1,1.168831169,0,10,6,18,14,30,1,19,0.428571429
1311,0,0,0,1.168831169,0,10,6,18,16,30,1,4,0.375
1313,0,0,0,1.168831169,0,10,6,18,16,30,1,10,0.375
1315,0,0,7,1.168831169,0,10,6,18,16,30,1,16,0.375
1317,0,0,0,1.168831169,0,10,6,18,18,30,1,1,0.333333333
1319,0,0,0,1.168831169,0,10,6,18,18,30,1,7,0.333333333
1321,0,0,0,1.168831169,0,10,6,18,18,30,1,13,0.333333333
1323,0,0,2,1.168831169,0,10,6,18,18,30,1,19,0.333333333
1325,0,0,0,1.168831169,0,10,6,18,20,30,1,4,0.3
1327,0,0,0,1.168831169,0,10,6,18,20,30,1,10,0.3
1329,0,0,1,1.168831169,0,10,6,18,20,30,1,16,0.3
1331,4,0,0,1.168831169,77.92207792,10,6,20,2,30,1,1,3
1333,2,0,2,1.168831169,38.96103896,10,6,20,2,30,1,7,3
1335,2,0,4,1.168831169,38.96103896,10,6,20,2,30,1,13,3
1337,5,0,1,1.168831169,94.80519481,10,6,20,2,30,1,19,3
1339,0,0,3,1.168831169,0,10,6,20,4,30,1,4,1.5
1341,0,0,2,1.168831169,0,10,6,20,4,30,1,10,1.5
1343,0,0,2,1.168831169,0,10,6,20,4,30,1,16,1.5
1345,0,0,1,1.168831169,0,10,6,20,6,30,1,1,1
1347,0,0,2,1.168831169,0,10,6,20,6,30,1,7,1
1349,0,0,2,1.168831169,0,10,6,20,6,30,1,13,1
1351,0,0,5,1.168831169,0,10,6,20,6,30,1,19,1
1353,0,0,1,1.168831169,0,10,6,20,8,30,1,4,0.75
1355,0,0,3,1.168831169,0,10,6,20,8,30,1,10,0.75
1357,0,0,2,1.168831169,0,10,6,20,8,30,1,16,0.75
1359,0,0,0,1.168831169,0,10,6,20,10,30,1,1,0.6
1361,0,0,0,1.168831169,0,10,6,20,10,30,1,7,0.6
1363,0,0,0,1.168831169,0,10,6,20,10,30,1,13,0.6
1365,0,0,2,1.168831169,0,10,6,20,10,30,1,19,0.6
1367,0,0,5,1.168831169,0,10,6,20,12,30,1,4,0.5
1369,0,0,1,1.168831169,0,10,6,20,12,30,1,10,0.5
1371,0,0,1,1.168831169,0,10,6,20,12,30,1,16,0.5
1373,0,0,0,1.168831169,0,10,6,20,14,30,1,1,0.428571429
1375,0,0,2,1.168831169,0,10,6,20,14,30,1,7,0.428571429
1377,0,0,0,1.168831169,0,10,6,20,14,30,1,13,0.428571429
1379,0,0,1,1.168831169,0,10,6,20,14,30,1,19,0.428571429
1381,0,0,0,1.168831169,0,10,6,20,16,30,1,4,0.375
1383,0,0,1,1.168831169,0,10,6,20,16,30,1,10,0.375
1385,0,0,2,1.168831169,0,10,6,20,16,30,1,16,0.375
1387,0,0,0,1.168831169,0,10,6,20,18,30,1,1,0.333333333
1389,0,0,1,1.168831169,0,10,6,20,18,30,1,7,0.333333333
1391,0,0,1,1.168831169,0,10,6,20,18,30,1,13,0.333333333
1393,0,0,1,1.168831169,0,10,6,20,18,30,1,19,0.333333333
1395,0,0,0,1.168831169,0,10,6,20,20,30,1,4,0.3
1397,0,0,3,1.168831169,0,10,6,20,20,30,1,10,0.3
1399,0,0,0,1.168831169,0,10,6,20,20,30,1,16,0.3
1401,1,0,1,1.168831169,19.48051948,10,6,22,2,30,1,1,3
1403,0,0,2,1.168831169,0,10,6,22,2,30,1,7,3
1405,5,0,1,1.168831169,94.15584416,10,6,22,2,30,1,13,3
1407,0,0,1,1.168831169,0,10,6,22,2,30,1,19,3
1409,0,0,1,1.168831169,0,10,6,22,4,30,1,4,1.5
1411,0,0,5,1.168831169,0,10,6,22,4,30,1,10,1.5
1413,1,0,3,1.168831169,19.48051948,10,6,22,4,30,1,16,1.5
1415,0,0,0,1.168831169,0,10,6,22,6,30,1,1,1
1417,0,0,2,1.168831169,0,10,6,22,6,30,1,7,1
1419,0,0,2,1.168831169,0,10,6,22,6,30,1,13,1
1421,1,0,3,1.168831169,19.48051948,10,6,22,6,30,1,19,1
1423,0,0,2,1.168831169,0,10,6,22,8,30,1,4,0.75
1425,0,0,6,1.168831169,0,10,6,22,8,30,1,10,0.75
1427,0,0,2,1.168831169,0,10,6,22,8,30,1,16,0.75
1429,0,0,0,1.168831169,0,10,6,22,10,30,1,1,0.6
1431,0,0,2,1.168831169,0,10,6,22,10,30,1,7,0.6
1433,0,0,0,1.168831169,0,10,6,22,10,30,1,13,0.6
1435,0,0,2,1.168831169,0,10,6,22,10,30,1,19,0.6
1437,0,0,1,1.168831169,0,10,6,22,12,30,1,4,0.5
1439,0,0,0,1.168831169,0,10,6,22,12,30,1,10,0.5
1441,0,0,0,1.168831169,0,10,6,22,12,30,1,16,0.5
1443,0,0,0,1.168831169,0,10,6,22,14,30,1,1,0.428571429
1445,0,0,3,1.168831169,0,10,6,22,14,30,1,7,0.428571429
1447,0,0,0,1.168831169,0,10,6,22,14,30,1,13,0.428571429
1449,0,0,1,1.168831169,0,10,6,22,14,30,1,19,0.428571429
1451,0,0,0,1.168831169,0,10,6,22,16,30,1,4,0.375
1453,0,0,0,1.168831169,0,10,6,22,16,30,1,10,0.375
1455,0,0,0,1.168831169,0,10,6,22,16,30,1,16,0.375
1457,0,0,0,1.168831169,0,10,6,22,18,30,1,1,0.333333333
1459,0,0,0,1.168831169,0,10,6,22,18,30,1,7,0.333333333
1461,0,0,0,1.168831169,0,10,6,22,18,30,1,13,0.333333333
1463,0,0,3,1.168831169,0,10,6,22,18,30,1,19,0.333333333
1465,0,0,1,1.168831169,0,10,6,22,20,30,1,4,0.3
1467,0,0,0,1.168831169,0,10,6,22,20,30,1,10,0.3
1469,0,0,1,1.168831169,0,10,6,22,20,30,1,16,0.3
1471,5,0,1,1.168831169,95.45454545,10,6,24,2,30,1,1,3
1473,3,0,2,1.168831169,58.44155844,10,6,24,2,30,1,7,3
1475,1,0,2,1.168831169,19.48051948,10,6,24,2,30,1,13,3
1477,0,0,2,1.168831169,0,10,6,24,2,30,1,19,3
1479,0,0,3,1.168831169,0,10,6,24,4,30,1,4,1.5
1481,1,0,4,1.168831169,19.48051948,10,6,24,4,30,1,10,1.5
1483,3,0,6,1.168831169,58.44155844,10,6,24,4,30,1,16,1.5
1485,0,0,0,1.168831169,0,10,6,24,6,30,1,1,1
1487,0,0,3,1.168831169,0,10,6,24,6,30,1,7,1
1489,0,0,3,1.168831169,0,10,6,24,6,30,1,13,1
1491,0,0,2,1.168831169,0,10,6,24,6,30,1,19,1
1493,0,0,1,1.168831169,0,10,6,24,8,30,1,4,0.75
1495,1,0,3,1.168831169,19.48051948,10,6,24,8,30,1,10,0.75
1497,0,0,4,1.168831169,0,10,6,24,8,30,1,16,0.75
1499,0,0,0,1.168831169,0,10,6,24,10,30,1,1,0.6
1501,0,0,1,1.168831169,0,10,6,24,10,30,1,7,0.6
1503,0,0,1,1.168831169,0,10,6,24,10,30,1,13,0.6
1505,0,0,1,1.168831169,0,10,6,24,10,30,1,19,0.6
1507,0,0,0,1.168831169,0,10,6,24,12,30,1,4,0.5
1509,0,0,0,1.168831169,0,10,6,24,12,30,1,10,0.5
1511,0,0,0,1.168831169,0,10,6,24,12,30,1,16,0.5
1513,0,0,0,1.168831169,0,10,6,24,14,30,1,1,0.428571429
1515,0,0,0,1.168831169,0,10,6,24,14,30,1,7,0.428571429
1517,0,0,1,1.168831169,0,10,6,24,14,30,1,13,0.428571429
1519,0,0,2,1.168831169,0,10,6,24,14,30,1,19,0.428571429
1521,0,0,0,1.168831169,0,10,6,24,16,30,1,4,0.375
1523,0,0,0,1.168831169,0,10,6,24,16,30,1,10,0.375
1525,0,0,1,1.168831169,0,10,6,24,16,30,1,16,0.375
1527,0,0,0,1.168831169,0,10,6,24,18,30,1,1,0.333333333
1529,0,0,0,1.168831169,0,10,6,24,18,30,1,7,0.333333333
1531,0,0,0,1.168831169,0,10,6,24,18,30,1,13,0.333333333
1533,0,0,0,1.168831169,0,10,6,24,18,30,1,19,0.333333333
1535,0,0,1,1.168831169,0,10,6,24,20,30,1,4,0.3
